Entity,Code,Day,Weekly cases per million people
San Mateo County ,CA,2020-06-22,35856.98948436744
San Mateo County ,CA,2020-06-23,63742.13545220089
San Mateo County ,CA,2020-06-24,1222.3232490578198
San Mateo County ,CA,2020-06-25,4256.607002855566
San Mateo County ,CA,2020-06-26,20.87211524538433
San Mateo County ,CA,2020-06-27,1488.4427184364697
San Mateo County ,CA,2020-06-28,99639.56465985626
San Mateo County ,CA,2020-06-29,31421.664994723273
San Mateo County ,CA,2020-06-30,95595.59233106306
San Mateo County ,CA,2020-07-01,17005.55589617688
San Mateo County ,CA,2020-07-02,397.87469686513873
San Mateo County ,CA,2020-07-03,592965.0535565432
San Mateo County ,CA,2020-07-04,372923.3875964846
San Mateo County ,CA,2020-07-05,75840.13525130678
San Mateo County ,CA,2020-07-06,268648.9088449502
San Mateo County ,CA,2020-07-07,92588.70322852487
San Mateo County ,CA,2020-07-08,196531.8371505388
San Mateo County ,CA,2020-07-09,63258.16327994856
San Mateo County ,CA,2020-07-10,23185.00651601348
San Mateo County ,CA,2020-07-11,102628.19066155473
San Mateo County ,CA,2020-07-12,18734.02793993527
San Mateo County ,CA,2020-07-13,18713.155824689886
San Mateo County ,CA,2020-07-14,176.10847238293027
San Mateo County ,CA,2020-07-15,8260.139608360847
San Mateo County ,CA,2020-07-16,31283.387231222598
San Mateo County ,CA,2020-07-17,144388.07523875745
San Mateo County ,CA,2020-07-18,16816.402351765588
San Mateo County ,CA,2020-07-19,19605.438751430065
San Mateo County ,CA,2020-07-20,33201.01281939229
San Mateo County ,CA,2020-07-21,1376.2550989925292
San Mateo County ,CA,2020-07-22,110817.88688096243
San Mateo County ,CA,2020-07-23,29849.733815305262
San Mateo County ,CA,2020-07-24,24899.128980540667
San Mateo County ,CA,2020-07-25,70.4433889531721
San Mateo County ,CA,2020-07-26,2719.8975179141453
San Mateo County ,CA,2020-07-27,283.07806301552495
San Mateo County ,CA,2020-07-28,1582.3672370406991
San Mateo County ,CA,2020-07-29,28879.18045639489
San Mateo County ,CA,2020-07-30,0.0
San Mateo County ,CA,2020-07-31,1393.2136926294038
San Mateo County ,CA,2020-08-01,20671.221136147502
San Mateo County ,CA,2020-08-02,1571.931179418007
San Mateo County ,CA,2020-08-03,1307.1162172421934
San Mateo County ,CA,2020-08-04,4115.720224949222
San Mateo County ,CA,2020-08-05,237.42031091624673
San Mateo County ,CA,2020-08-06,5649.82069548497
San Mateo County ,CA,2020-08-07,365.2620167942257
San Mateo County ,CA,2020-08-08,6825.1816852406755
San Mateo County ,CA,2020-08-09,400.48371127081174
San Mateo County ,CA,2020-08-10,456.5775209927822
San Mateo County ,CA,2020-08-11,1433.653415917336
San Mateo County ,CA,2020-08-12,4201.817700336432
San Mateo County ,CA,2020-08-13,9957.30347925116
San Mateo County ,CA,2020-08-14,151.32283552903638
San Mateo County ,CA,2020-08-15,4284.0016541151335
San Mateo County ,CA,2020-08-16,22898.014931389444
San Mateo County ,CA,2020-08-17,9682.052459452654
San Mateo County ,CA,2020-08-18,4094.848109703838
San Mateo County ,CA,2020-08-19,328.73581511480313
San Mateo County ,CA,2020-08-20,1535.4049777385844
San Mateo County ,CA,2020-08-21,5938.116787311841
San Mateo County ,CA,2020-08-22,11085.702209704752
San Mateo County ,CA,2020-08-23,2136.782798246221
San Mateo County ,CA,2020-08-24,858.3657394664305
San Mateo County ,CA,2020-08-25,558.3290828140308
San Mateo County ,CA,2020-08-26,1961.9788330661265
San Mateo County ,CA,2020-08-27,3365.628583318223
San Mateo County ,CA,2020-08-28,70250.3218871523
San Mateo County ,CA,2020-08-29,966.6398373018617
San Mateo County ,CA,2020-08-30,609.2048637246551
San Mateo County ,CA,2020-08-31,8251.008057940991
San Mateo County ,CA,2020-09-01,3876.995406830139
San Mateo County ,CA,2020-09-02,2549.007074342561
San Mateo County ,CA,2020-09-03,0.0
San Mateo County ,CA,2020-09-04,1648.8971043853617
San Mateo County ,CA,2020-09-05,280.46904860985194
San Mateo County ,CA,2020-09-06,4256.607002855566
San Mateo County ,CA,2020-09-07,1251.0224075202232
San Mateo County ,CA,2020-09-08,45.65775209927821
San Mateo County ,CA,2020-09-09,18.26310083971129
San Mateo County ,CA,2020-09-10,611.8138781303281
San Mateo County ,CA,2020-09-11,44770.687201349385
San Mateo County ,CA,2020-09-12,83014.92486690765
San Mateo County ,CA,2020-09-13,226.98425329355456
San Mateo County ,CA,2020-09-14,27.39465125956693
San Mateo County ,CA,2020-09-15,245.24735413326582
San Mateo County ,CA,2020-09-16,10498.673968428317
San Mateo County ,CA,2020-09-17,6999.985650420768
San Mateo County ,CA,2020-09-18,327.43130791196666
San Mateo County ,CA,2020-09-19,1721.949507744207
San Mateo County ,CA,2020-09-20,190.458051614132
San Mateo County ,CA,2020-09-21,5511.542931984299
San Mateo County ,CA,2020-09-22,1307.1162172421934
San Mateo County ,CA,2020-09-23,36.52620167942258
San Mateo County ,CA,2020-09-24,18.26310083971129
San Mateo County ,CA,2020-09-25,9972.9575656852
San Mateo County ,CA,2020-09-26,1728.4720437583896
San Mateo County ,CA,2020-09-27,
San Mateo County ,CA,2020-09-28,0.0
San Mateo County ,CA,2020-09-29,136.97325629783467
San Mateo County ,CA,2020-09-30,283.07806301552495
San Mateo County ,CA,2020-10-01,4261.825031666913
San Mateo County ,CA,2020-10-02,
San Mateo County ,CA,2020-10-03,288.296091826871
San Mateo County ,CA,2020-10-04,320.90877189778405
San Mateo County ,CA,2020-10-05,6411.652901941498
San Mateo County ,CA,2020-10-06,1911.1030521555026
San Mateo County ,CA,2020-10-07,
San Mateo County ,CA,2020-10-08,106.96959063259469
San Mateo County ,CA,2020-10-09,146.1048067176903
San Mateo County ,CA,2020-10-10,530.9344315544639
San Mateo County ,CA,2020-10-11,5430.663485408434
San Mateo County ,CA,2020-10-12,0.0
San Mateo County ,CA,2020-10-13,18.26310083971129
San Mateo County ,CA,2020-10-14,57.3983169248069
San Mateo County ,CA,2020-10-15,43003.079941505894
San Mateo County ,CA,2020-10-16,2530.7439735028497
San Mateo County ,CA,2020-10-17,3327.797874435964
San Mateo County ,CA,2020-10-18,598.7688061019629
San Mateo County ,CA,2020-10-19,1204.0601482181085
San Mateo County ,CA,2020-10-20,1924.1481241838676
San Mateo County ,CA,2020-10-21,2122.433219015019
San Mateo County ,CA,2020-10-22,1227.5412778691657
San Mateo County ,CA,2020-10-23,935.3316644337852
San Mateo County ,CA,2020-10-24,36.52620167942258
San Mateo County ,CA,2020-10-25,91.31550419855643
San Mateo County ,CA,2020-10-26,949.6812436649869
San Mateo County ,CA,2020-10-27,696.6068463147019
San Mateo County ,CA,2020-10-28,2268.538025732709
San Mateo County ,CA,2020-10-29,1561.4951217953148
San Mateo County ,CA,2020-10-30,3669.578761579132
San Mateo County ,CA,2020-10-31,1330.597346893251
San Mateo County ,CA,2020-11-01,1758.4757094236297
San Mateo County ,CA,2020-11-02,2049.3808156561736
San Mateo County ,CA,2020-11-03,12070.605147846323
San Mateo County ,CA,2020-11-04,51995.048090658034
San Mateo County ,CA,2020-11-05,6388.1717722904405
San Mateo County ,CA,2020-11-06,1144.0528168876285
San Mateo County ,CA,2020-11-07,80.87944657586426
San Mateo County ,CA,2020-11-08,404.39723287932134
San Mateo County ,CA,2020-11-09,30593.302920922077
San Mateo County ,CA,2020-11-10,7858.351389887199
San Mateo County ,CA,2020-11-11,383.525117633937
San Mateo County ,CA,2020-11-12,24946.091239842783
San Mateo County ,CA,2020-11-13,0.0
San Mateo County ,CA,2020-11-14,9144.595491884007
San Mateo County ,CA,2020-11-15,13278.578817672942
San Mateo County ,CA,2020-11-16,12077.127683860506
San Mateo County ,CA,2020-11-17,10263.862671917743
San Mateo County ,CA,2020-11-18,1981.5464411086746
San Mateo County ,CA,2020-11-19,40442.3323023378
San Mateo County ,CA,2020-11-20,537.4569675686465
San Mateo County ,CA,2020-11-21,1758.4757094236297
San Mateo County ,CA,2020-11-22,173.4994579772572
San Mateo County ,CA,2020-11-23,37923.32889366049
San Mateo County ,CA,2020-11-24,216.5481956708624
San Mateo County ,CA,2020-11-25,42472.14550995143
San Mateo County ,CA,2020-11-26,1719.340493338534
San Mateo County ,CA,2020-11-27,491.79921546936816
San Mateo County ,CA,2020-11-28,194781.1884843322
San Mateo County ,CA,2020-11-29,14573.954470089606
San Mateo County ,CA,2020-11-30,12533.705204853288
San Mateo County ,CA,2020-12-01,502.2352730920604
San Mateo County ,CA,2020-12-02,213.93918126518938
San Mateo County ,CA,2020-12-03,3399.5457705919725
San Mateo County ,CA,2020-12-04,10336.915075276587
San Mateo County ,CA,2020-12-05,3659.1427039564396
San Mateo County ,CA,2020-12-06,22445.35093200517
San Mateo County ,CA,2020-12-07,259.5969333644676
San Mateo County ,CA,2020-12-08,9933.822349600103
San Mateo County ,CA,2020-12-09,669.212195055135
San Mateo County ,CA,2020-12-10,179990.68581857174
San Mateo County ,CA,2020-12-11,156.54086434038246
San Mateo County ,CA,2020-12-12,6860.4033797172615
San Mateo County ,CA,2020-12-13,54.78930251913386
San Mateo County ,CA,2020-12-14,13311.191497743856
San Mateo County ,CA,2020-12-15,29142.690911367867
San Mateo County ,CA,2020-12-16,65410.60016462881
San Mateo County ,CA,2020-12-17,847.9296818437383
San Mateo County ,CA,2020-12-18,519.1938667289352
San Mateo County ,CA,2020-12-19,15771.492082293531
San Mateo County ,CA,2020-12-20,8355.368634167913
San Mateo County ,CA,2020-12-21,63.92085293898951
San Mateo County ,CA,2020-12-22,4796.672984829886
San Mateo County ,CA,2020-12-23,928.8091284196026
San Mateo County ,CA,2020-12-24,644.4265582012412
San Mateo County ,CA,2020-12-25,4731.4476246880595
San Mateo County ,CA,2020-12-26,311.7772214779284
San Mateo County ,CA,2020-12-27,2295.9326769922764
San Mateo County ,CA,2020-12-28,36.52620167942258
San Mateo County ,CA,2020-12-29,9605.086534485301
San Mateo County ,CA,2020-12-30,3884.822450047158
San Mateo County ,CA,2020-12-31,54.78930251913386
San Mateo County ,CA,2021-01-01,2602.491869658858
San Mateo County ,CA,2021-01-02,5527.197018418337
San Mateo County ,CA,2021-01-03,7049.556924128557
San Mateo County ,CA,2021-01-04,7026.075794477499
Santa Barbara County ,CA,2020-06-01,165.7338538272202
Santa Barbara County ,CA,2020-06-02,703.2490554290155
Santa Barbara County ,CA,2020-06-03,692.0508220623115
Santa Barbara County ,CA,2020-06-04,880.1811426229398
Santa Barbara County ,CA,2020-06-05,2279.9603134609483
Santa Barbara County ,CA,2020-06-06,150920.83072974408
Santa Barbara County ,CA,2020-06-07,47.032580140157094
Santa Barbara County ,CA,2020-06-08,4783.885294255978
Santa Barbara County ,CA,2020-06-09,61505.17694328543
Santa Barbara County ,CA,2020-06-10,
Santa Barbara County ,CA,2020-06-11,106298.1104101017
Santa Barbara County ,CA,2020-06-12,1802.915572039355
Santa Barbara County ,CA,2020-06-13,20118.74606662053
Santa Barbara County ,CA,2020-06-14,641987.9999731242
Santa Barbara County ,CA,2020-06-15,
Santa Barbara County ,CA,2020-06-16,149310.52477161202
Santa Barbara County ,CA,2020-06-17,2826.434101756107
Santa Barbara County ,CA,2020-06-18,517678.65101601573
Santa Barbara County ,CA,2020-06-19,176795.4687468505
Santa Barbara County ,CA,2020-06-20,114.22198034038149
Santa Barbara County ,CA,2020-06-21,2666039.565598131
Santa Barbara County ,CA,2020-06-22,61928.47016454684
Santa Barbara County ,CA,2020-06-23,109621.74607333947
Santa Barbara County ,CA,2020-06-24,2147.8211597338404
Santa Barbara County ,CA,2020-06-25,7545.369642485201
Santa Barbara County ,CA,2020-06-26,40.31364012013464
Santa Barbara County ,CA,2020-06-27,2557.676500955209
Santa Barbara County ,CA,2020-06-28,171895.1218255808
Santa Barbara County ,CA,2020-06-29,54974.36724382362
Santa Barbara County ,CA,2020-06-30,167668.9085529867
Santa Barbara County ,CA,2020-07-01,29843.291922266344
Santa Barbara County ,CA,2020-07-02,687.5715287156298
Santa Barbara County ,CA,2020-07-03,1022718.9758543691
Santa Barbara County ,CA,2020-07-04,653858.1273418305
Santa Barbara County ,CA,2020-07-05,134340.72640700205
Santa Barbara County ,CA,2020-07-06,467308.9973325808
Santa Barbara County ,CA,2020-07-07,159863.73989639393
Santa Barbara County ,CA,2020-07-08,338497.9585620573
Santa Barbara County ,CA,2020-07-09,110439.21710910887
Santa Barbara County ,CA,2020-07-10,40736.93334139606
Santa Barbara County ,CA,2020-07-11,179601.74602854653
Santa Barbara County ,CA,2020-07-12,32445.76135668837
Santa Barbara County ,CA,2020-07-13,32660.76743732909
Santa Barbara County ,CA,2020-07-14,304.5919475743507
Santa Barbara County ,CA,2020-07-15,14736.875110582556
Santa Barbara County ,CA,2020-07-16,54824.31091670978
Santa Barbara County ,CA,2020-07-17,248676.9287277239
Santa Barbara County ,CA,2020-07-18,29043.738059883675
Santa Barbara County ,CA,2020-07-19,34416.650429228284
Santa Barbara County ,CA,2020-07-20,58468.21605423529
Santa Barbara County ,CA,2020-07-21,2387.4633537813074
Santa Barbara County ,CA,2020-07-22,191492.03021731292
Santa Barbara County ,CA,2020-07-23,51493.956313451985
Santa Barbara County ,CA,2020-07-24,43643.99472339243
Santa Barbara County ,CA,2020-07-25,132.139153727108
Santa Barbara County ,CA,2020-07-26,4781.645647582637
Santa Barbara County ,CA,2020-07-27,486.00332811495656
Santa Barbara County ,CA,2020-07-28,2743.567174842497
Santa Barbara County ,CA,2020-07-29,50082.97890924728
Santa Barbara County ,CA,2020-07-30,0.0
Santa Barbara County ,CA,2020-07-31,2461.3716940015543
Santa Barbara County ,CA,2020-08-01,36053.83214744042
Santa Barbara County ,CA,2020-08-02,2848.830568489515
Santa Barbara County ,CA,2020-08-03,2259.803493400881
Santa Barbara County ,CA,2020-08-04,7570.005755891951
Santa Barbara County ,CA,2020-08-05,425.5328679347546
Santa Barbara County ,CA,2020-08-06,9789.495609172696
Santa Barbara County ,CA,2020-08-07,629.3407152087686
Santa Barbara County ,CA,2020-08-08,11820.855141892815
Santa Barbara County ,CA,2020-08-09,716.6869354690604
Santa Barbara County ,CA,2020-08-10,795.0745690359889
Santa Barbara County ,CA,2020-08-11,2526.321447528438
Santa Barbara County ,CA,2020-08-12,7316.925681804439
Santa Barbara County ,CA,2020-08-13,17169.13139783068
Santa Barbara County ,CA,2020-08-14,266.51795412755683
Santa Barbara County ,CA,2020-08-15,7466.982008918273
Santa Barbara County ,CA,2020-08-16,39711.17516500597
Santa Barbara County ,CA,2020-08-17,16918.290970416507
Santa Barbara County ,CA,2020-08-18,7043.688787656859
Santa Barbara County ,CA,2020-08-19,564.3909616818851
Santa Barbara County ,CA,2020-08-20,2689.8156546823175
Santa Barbara County ,CA,2020-08-21,10340.448690814537
Santa Barbara County ,CA,2020-08-22,19885.822812593084
Santa Barbara County ,CA,2020-08-23,3702.1359510323655
Santa Barbara County ,CA,2020-08-24,1574.471611358592
Santa Barbara County ,CA,2020-08-25,983.2048895966171
Santa Barbara County ,CA,2020-08-26,3370.6682433779247
Santa Barbara County ,CA,2020-08-27,5937.303331026497
Santa Barbara County ,CA,2020-08-28,120759.50897986333
Santa Barbara County ,CA,2020-08-29,1704.3711184123592
Santa Barbara County ,CA,2020-08-30,1054.8735831435233
Santa Barbara County ,CA,2020-08-31,14315.82153599448
Santa Barbara County ,CA,2020-09-01,6783.889773549325
Santa Barbara County ,CA,2020-09-02,4405.385006461381
Santa Barbara County ,CA,2020-09-03,0.0
Santa Barbara County ,CA,2020-09-04,2875.7063285696045
Santa Barbara County ,CA,2020-09-05,497.2015614816606
Santa Barbara County ,CA,2020-09-06,7561.047169198587
Santa Barbara County ,CA,2020-09-07,2150.060806407181
Santa Barbara County ,CA,2020-09-08,78.38763356692849
Santa Barbara County ,CA,2020-09-09,31.35505342677139
Santa Barbara County ,CA,2020-09-10,1077.2700498769314
Santa Barbara County ,CA,2020-09-11,78689.9858678295
Santa Barbara County ,CA,2020-09-12,143465.0469541925
Santa Barbara County ,CA,2020-09-13,403.1364012013465
Santa Barbara County ,CA,2020-09-14,47.032580140157094
Santa Barbara County ,CA,2020-09-15,443.45004132148114
Santa Barbara County ,CA,2020-09-16,18291.194381174424
Santa Barbara County ,CA,2020-09-17,12109.76956275378
Santa Barbara County ,CA,2020-09-18,633.8200085554503
Santa Barbara County ,CA,2020-09-19,2974.250782196601
Santa Barbara County ,CA,2020-09-20,338.18664767446285
Santa Barbara County ,CA,2020-09-21,9713.347622279109
Santa Barbara County ,CA,2020-09-22,
Santa Barbara County ,CA,2020-09-23,62.71010685354278
Santa Barbara County ,CA,2020-09-24,31.35505342677139
Santa Barbara County ,CA,2020-09-25,18100.824413940456
Santa Barbara County ,CA,2020-09-26,3019.043715663417
Santa Barbara County ,CA,2020-09-27,
Santa Barbara County ,CA,2020-09-28,0.0
Santa Barbara County ,CA,2020-09-29,235.16290070078543
Santa Barbara County ,CA,2020-09-30,515.1187348683872
Santa Barbara County ,CA,2020-10-01,7896.9941701997095
Santa Barbara County ,CA,2020-10-02,
Santa Barbara County ,CA,2020-10-03,503.9205015016831
Santa Barbara County ,CA,2020-10-04,571.1099017019075
Santa Barbara County ,CA,2020-10-05,11043.697746243553
Santa Barbara County ,CA,2020-10-06,3357.2303633378797
Santa Barbara County ,CA,2020-10-07,172.45279384724265
Santa Barbara County ,CA,2020-10-08,194.8492605806508
Santa Barbara County ,CA,2020-10-09,293.3937142076466
Santa Barbara County ,CA,2020-10-10,951.8498361698458
Santa Barbara County ,CA,2020-10-11,9339.326627831193
Santa Barbara County ,CA,2020-10-12,0.0
Santa Barbara County ,CA,2020-10-13,31.35505342677139
Santa Barbara County ,CA,2020-10-14,105.26339364701825
Santa Barbara County ,CA,2020-10-15,75599.27345861917
Santa Barbara County ,CA,2020-10-16,4391.947126421335
Santa Barbara County ,CA,2020-10-17,5966.418737779928
Santa Barbara County ,CA,2020-10-18,1041.4357031034785
Santa Barbara County ,CA,2020-10-19,2080.631759533616
Santa Barbara County ,CA,2020-10-20,3370.6682433779247
Santa Barbara County ,CA,2020-10-21,3758.1271178658853
Santa Barbara County ,CA,2020-10-22,2116.466106307069
Santa Barbara County ,CA,2020-10-23,1673.016064985588
Santa Barbara County ,CA,2020-10-24,62.71010685354278
Santa Barbara County ,CA,2020-10-25,159.01491380719776
