countyFIPS,State,County Name_x,population,Day,Weekly_cases_per_million
6035,CA,Lassen County ,30573,2020-06-08,1798.972949988552
41019,OR,Douglas County ,110980,2020-06-08,1793.1158767345469
41037,OR,Lake County ,7869,2020-06-08,1779.1333079171432
6005,CA,Amador County ,39752,2020-06-08,1760.9176896759911
53013,WA,Columbia County ,3985,2020-06-08,1756.5872020075283
53059,WA,Skamania County ,12083,2020-06-08,1737.9789787304476
41013,OR,Crook County ,24404,2020-06-08,1721.0293394525488
53027,WA,Grays Harbor County ,75061,2020-06-08,1718.6022035411197
30043,MT,Jefferson County ,12221,2020-06-08,1718.3536535471728
6063,CA,Plumas County ,18807,2020-06-08,1648.322433136598
41061,OR,Union County ,26835,2020-06-08,1565.1201788708777
41057,OR,Tillamook County ,27036,2020-06-08,1553.484243231247
53051,WA,Pend Oreille County ,13724,2020-06-08,1530.166132322938
6103,CA,Tehama County ,65084,2020-06-08,1521.1111793989305
30065,MT,Musselshell County ,4633,2020-06-08,1510.9000647528599
30013,MT,Cascade County ,81366,2020-06-08,1462.5273455743184
41039,OR,Lane County ,382067,2020-06-08,1452.6248014091768
30047,MT,Lake County ,30458,2020-06-08,1378.9480596230876
16085,ID,Valley County ,11392,2020-06-08,1316.7134831460673
53043,WA,Lincoln County ,10939,2020-06-08,1279.824481214005
16049,ID,Idaho County ,16667,2020-06-08,1259.97480050399
16057,ID,Latah County ,40108,2020-06-08,1221.7014062032513
6105,CA,Trinity County ,12285,2020-06-08,1058.2010582010582
56045,WY,Weston County ,6927,2020-06-08,1010.5384726432799
41023,OR,Grant County ,7199,2020-06-08,972.3572718433117
6109,CA,Tuolumne County ,54478,2020-06-08,954.5137486691875
41025,OR,Harney County ,7393,2020-06-08,946.84160692547
16017,ID,Bonner County ,45739,2020-06-08,918.2535691641706
53019,WA,Ferry County ,7627,2020-06-08,917.7920545430707
16059,ID,Lemhi County ,8027,2020-06-08,872.0568082720818
56031,WY,Platte County ,8393,2020-06-08,834.0283569641367
30095,MT,Stillwater County ,9642,2020-06-08,829.7033810412777
6049,CA,Modoc County ,8841,2020-06-08,791.765637371338
30087,MT,Rosebud County ,8937,2020-06-08,783.2606019917198
30001,MT,Beaverhead County ,9453,2020-06-08,740.5056595789696
30027,MT,Fergus County ,11050,2020-06-08,633.4841628959275
56029,WY,Park County ,29194,2020-06-08,479.550592587518
41001,OR,Baker County ,16124,2020-06-08,434.13545026048126
30041,MT,Hill County ,16484,2020-06-08,424.65421014316917
16007,ID,Bear Lake County ,6125,2020-06-08,0.0
16015,ID,Boise County ,7831,2020-06-08,0.0
16021,ID,Boundary County ,12245,2020-06-08,0.0
16023,ID,Butte County ,2597,2020-06-08,0.0
16033,ID,Clark County ,845,2020-06-08,0.0
16035,ID,Clearwater County ,8756,2020-06-08,0.0
16061,ID,Lewis County ,3838,2020-06-08,0.0
16071,ID,Oneida County ,4531,2020-06-08,0.0
16079,ID,Shoshone County ,12882,2020-06-08,0.0
30005,MT,Blaine County ,6681,2020-06-08,0.0
30011,MT,Carter County ,1252,2020-06-08,0.0
30015,MT,Chouteau County ,5635,2020-06-08,0.0
30017,MT,Custer County ,11402,2020-06-08,0.0
30019,MT,Daniels County ,1690,2020-06-08,0.0
30021,MT,Dawson County ,8613,2020-06-08,0.0
30025,MT,Fallon County ,2846,2020-06-08,0.0
30033,MT,Garfield County ,1258,2020-06-08,0.0
30039,MT,Granite County ,3379,2020-06-08,0.0
30045,MT,Judith Basin County ,2007,2020-06-08,0.0
30055,MT,McCone County ,1664,2020-06-08,0.0
30061,MT,Mineral County ,4397,2020-06-08,0.0
30069,MT,Petroleum County ,487,2020-06-08,0.0
30071,MT,Phillips County ,3954,2020-06-08,0.0
30075,MT,Powder River County ,1682,2020-06-08,0.0
30077,MT,Powell County ,6890,2020-06-08,0.0
30079,MT,Prairie County ,1077,2020-06-08,0.0
30089,MT,Sanders County ,12113,2020-06-08,0.0
30091,MT,Sheridan County ,3309,2020-06-08,0.0
30097,MT,Sweet Grass County ,3737,2020-06-08,0.0
30099,MT,Teton County ,6147,2020-06-08,0.0
30103,MT,Treasure County ,696,2020-06-08,0.0
30105,MT,Valley County ,7396,2020-06-08,0.0
30109,MT,Wibaux County ,969,2020-06-08,0.0
41021,OR,Gilliam County ,1912,2020-06-08,0.0
41069,OR,Wheeler County ,1332,2020-06-08,0.0
53023,WA,Garfield County ,2225,2020-06-08,0.0
0,ID,Statewide Unallocated,0,2020-06-08,
0,MT,Statewide Unallocated,0,2020-06-08,
0,OR,Statewide Unallocated,0,2020-06-08,
0,WY,Statewide Unallocated,0,2020-06-08,
0,CA,Statewide Unallocated,0,2020-06-09,inf
0,WA,Statewide Unallocated,0,2020-06-09,inf
6025,CA,Imperial County ,181215,2020-06-09,185023.31484700492
16013,ID,Blaine County ,23021,2020-06-09,156292.08114330395
53077,WA,Yakima County ,250873,2020-06-09,121511.68120921742
6031,CA,Kings County ,152940,2020-06-09,76526.74251340395
16053,ID,Jerome County ,24412,2020-06-09,55382.59872194003
56013,WY,Fremont County ,39261,2020-06-09,51985.43083467054
53021,WA,Franklin County ,95222,2020-06-09,51248.66102371301
6037,CA,Los Angeles County ,10039107,2020-06-09,48280.58910020583
16063,ID,Lincoln County ,5366,2020-06-09,43794.26015654118
6107,CA,Tulare County ,466195,2020-06-09,43726.33769130943
30101,MT,Toole County ,4736,2020-06-09,42863.17567567568
16083,ID,Twin Falls County ,86878,2020-06-09,35831.85616611801
6083,CA,Santa Barbara County ,446499,2020-06-09,35816.429600066294
56043,WY,Washakie County ,7805,2020-06-09,34721.33247918002
6065,CA,Riverside County ,2470546,2020-06-09,31867.044774717815
16031,ID,Cassia County ,24030,2020-06-09,31585.518102372036
16087,ID,Washington County ,10194,2020-06-09,31292.917402393567
53005,WA,Benton County ,204390,2020-06-09,31004.452272616076
56039,WY,Teton County ,23464,2020-06-09,29832.935560859187
53017,WA,Douglas County ,43429,2020-06-09,28391.167192429024
53001,WA,Adams County ,19983,2020-06-09,27273.18220487414
6029,CA,Kern County ,900202,2020-06-09,26459.61684155334
53033,WA,King County ,2252782,2020-06-09,26124.143392480943
6019,CA,Fresno County ,999101,2020-06-09,25853.24206461609
53061,WA,Snohomish County ,822083,2020-06-09,25745.575568403678
30037,MT,Golden Valley County ,821,2020-06-09,25578.562728380024
16047,ID,Gooding County ,15179,2020-06-09,25298.10922985704
6071,CA,San Bernardino County ,2180085,2020-06-09,24282.53944226945
53057,WA,Skagit County ,129205,2020-06-09,24271.506520645486
16067,ID,Minidoka County ,21039,2020-06-09,23765.38808878749
53007,WA,Chelan County ,77200,2020-06-09,23549.22279792746
6081,CA,San Mateo County ,766573,2020-06-09,23490.261201477224
6075,CA,City and County of San Francisco,881549,2020-06-09,22882.448961997576
6059,CA,Orange County ,3175692,2020-06-09,22589.40728508936
41047,OR,Marion County ,347818,2020-06-09,20847.109695300416
6073,CA,San Diego County ,3338330,2020-06-09,19794.62785284858
30003,MT,Big Horn County ,13319,2020-06-09,19370.823635408065
56017,WY,Hot Springs County ,4413,2020-06-09,19034.67029231815
6051,CA,Mono County ,14444,2020-06-09,18900.58155635558
6001,CA,Alameda County ,1671329,2020-06-09,17706.866810783515
6041,CA,Marin County ,258826,2020-06-09,17196.88130249666
53053,WA,Pierce County ,904980,2020-06-09,15590.399787840615
53025,WA,Grant County ,97733,2020-06-09,15429.7934167579
41031,OR,Jefferson County ,24658,2020-06-09,15248.600859761536
56019,WY,Johnson County ,8445,2020-06-09,14920.07104795737
53029,WA,Island County ,85141,2020-06-09,14881.19707309052
6099,CA,Stanislaus County ,550660,2020-06-09,14755.021247230596
6111,CA,Ventura County ,846006,2020-06-09,14717.389711184082
6053,CA,Monterey County ,434061,2020-06-09,14562.469330347578
16069,ID,Nez Perce County ,40408,2020-06-09,14378.340922589587
6039,CA,Madera County ,157327,2020-06-09,14269.642210173713
6077,CA,San Joaquin County ,762148,2020-06-09,13906.747770774182
41027,OR,Hood River County ,23382,2020-06-09,13557.437344966214
56021,WY,Laramie County ,99500,2020-06-09,13226.130653266331
53071,WA,Walla Walla County ,60760,2020-06-09,13067.807768268596
53037,WA,Kittitas County ,47935,2020-06-09,12955.043287785544
6069,CA,San Benito County ,62808,2020-06-09,12864.603235256654
53073,WA,Whatcom County ,229247,2020-06-09,12514.885690979598
16009,ID,Benewah County ,9298,2020-06-09,12475.801247580124
6085,CA,Santa Clara County ,1927852,2020-06-09,12413.29728630621
6003,CA,Alpine County ,1129,2020-06-09,12400.354295837024
16001,ID,Ada County ,481587,2020-06-09,12159.796672252365
56009,WY,Converse County ,13822,2020-06-09,12154.53624656345
6047,CA,Merced County ,277680,2020-06-09,12132.67070008643
41059,OR,Umatilla County ,77950,2020-06-09,11892.238614496473
6095,CA,Solano County ,447643,2020-06-09,11493.5339098344
6013,CA,Contra Costa County ,1153526,2020-06-09,11460.513243741365
6015,CA,Del Norte County ,27812,2020-06-09,11397.957716093773
41051,OR,Multnomah County ,812855,2020-06-09,10869.097194456575
6097,CA,Sonoma County ,494336,2020-06-09,10223.815380631797
16027,ID,Canyon County ,229849,2020-06-09,10193.64887382586
41041,OR,Lincoln County ,49962,2020-06-09,10147.712261318602
53039,WA,Klickitat County ,22425,2020-06-09,10033.444816053512
30031,MT,Gallatin County ,114434,2020-06-09,9997.028855060558
53063,WA,Spokane County ,522798,2020-06-09,9374.557668545021
41067,OR,Washington County ,601592,2020-06-09,9104.17691724624
53047,WA,Okanogan County ,42243,2020-06-09,8995.573231067869
6079,CA,San Luis Obispo County ,283111,2020-06-09,8816.329990710357
6027,CA,Inyo County ,18039,2020-06-09,8426.187704418204
41065,OR,Wasco County ,26682,2020-06-09,8395.172775653999
6055,CA,Napa County ,137744,2020-06-09,8377.86037867348
41053,OR,Polk County ,86085,2020-06-09,8282.511471220305
16039,ID,Elmore County ,27511,2020-06-09,8178.546763112938
6113,CA,Yolo County ,220500,2020-06-09,8027.210884353741
53011,WA,Clark County ,488241,2020-06-09,8004.243805825402
41007,OR,Clatsop County ,40224,2020-06-09,7831.1455847255365
6067,CA,Sacramento County ,1552058,2020-06-09,7596.365599739185
41049,OR,Morrow County ,11603,2020-06-09,7584.245453761959
56007,WY,Carbon County ,14800,2020-06-09,7567.5675675675675
16075,ID,Payette County ,23951,2020-06-09,7557.095737129974
41045,OR,Malheur County ,30571,2020-06-09,7490.759216250695
56041,WY,Uinta County ,20226,2020-06-09,7267.873034707802
56025,WY,Natrona County ,79858,2020-06-09,7237.847178742268
53031,WA,Jefferson County ,32221,2020-06-09,6734.738214208125
41043,OR,Linn County ,129749,2020-06-09,6628.182105449753
16045,ID,Gem County ,18112,2020-06-09,6570.229681978798
30057,MT,Madison County ,8600,2020-06-09,6511.627906976744
6043,CA,Mariposa County ,17203,2020-06-09,6510.492355984421
6087,CA,Santa Cruz County ,273213,2020-06-09,6430.87993616702
6021,CA,Glenn County ,28393,2020-06-09,6410.0306413552635
16077,ID,Power County ,7681,2020-06-09,6379.37768519724
16081,ID,Teton County ,12142,2020-06-09,6341.624114643387
16025,ID,Camas County ,1106,2020-06-09,6329.113924050633
53069,WA,Wahkiakum County ,4488,2020-06-09,6238.859180035651
6061,CA,Placer County ,398329,2020-06-09,5977.470884620502
6023,CA,Humboldt County ,135558,2020-06-09,5960.548252408563
56027,WY,Niobrara County ,2356,2020-06-09,5942.275042444821
41005,OR,Clackamas County ,418187,2020-06-09,5920.79619882971
53003,WA,Asotin County ,22582,2020-06-09,5889.646621202728
53055,WA,San Juan County ,17582,2020-06-09,5573.882379706519
56037,WY,Sweetwater County ,42343,2020-06-09,5337.363909028647
56023,WY,Lincoln County ,19830,2020-06-09,5295.00756429652
41071,OR,Yamhill County ,107100,2020-06-09,5266.106442577031
53015,WA,Cowlitz County ,110593,2020-06-09,5081.695948206487
56005,WY,Campbell County ,46341,2020-06-09,4941.6283636520575
16003,ID,Adams County ,4294,2020-06-09,4890.544946436889
6101,CA,Sutter County ,96971,2020-06-09,4784.935702426498
16073,ID,Owyhee County ,11823,2020-06-09,4736.530491415038
41017,OR,Deschutes County ,197692,2020-06-09,4699.229103858528
16065,ID,Madison County ,39907,2020-06-09,4635.778184278448
41035,OR,Klamath County ,68238,2020-06-09,4616.1962542864685
56011,WY,Crook County ,7584,2020-06-09,4614.978902953587
41003,OR,Benton County ,93053,2020-06-09,4567.289609147475
30111,MT,Yellowstone County ,161300,2020-06-09,4550.526968381897
6017,CA,El Dorado County ,192843,2020-06-09,4516.627515647444
56001,WY,Albany County ,38880,2020-06-09,4501.028806584362
30007,MT,Broadwater County ,6237,2020-06-09,4489.337822671157
30085,MT,Roosevelt County ,11004,2020-06-09,4452.926208651399
16041,ID,Franklin County ,13876,2020-06-09,4324.012683770538
53035,WA,Kitsap County ,271473,2020-06-09,4254.566752494723
56003,WY,Big Horn County ,11790,2020-06-09,4156.064461407973
41055,OR,Sherman County ,1780,2020-06-09,3932.5842696629215
30009,MT,Carbon County ,10725,2020-06-09,3916.083916083916
53045,WA,Mason County ,66768,2020-06-09,3909.0582314881376
53067,WA,Thurston County ,290536,2020-06-09,3906.5726794614097
56033,WY,Sheridan County ,30485,2020-06-09,3870.75610956208
30059,MT,Meagher County ,1862,2020-06-09,3759.398496240601
6057,CA,Nevada County ,99755,2020-06-09,3759.210064658413
6033,CA,Lake County ,64386,2020-06-09,3743.0497313080486
16019,ID,Bonneville County ,119062,2020-06-09,3586.366766894559
16005,ID,Bannock County ,87808,2020-06-09,3553.2069970845478
6009,CA,Calaveras County ,45905,2020-06-09,3507.243219692844
41011,OR,Coos County ,64487,2020-06-09,3458.0613146835794
16055,ID,Kootenai County ,165697,2020-06-09,3452.084226027025
30067,MT,Park County ,16606,2020-06-09,3372.275081295917
30107,MT,Wheatland County ,2126,2020-06-09,3292.5682031984948
16037,ID,Custer County ,4315,2020-06-09,3244.4959443800694
53041,WA,Lewis County ,80707,2020-06-09,3209.139232036874
30035,MT,Glacier County ,13753,2020-06-09,3053.8791536392064
30051,MT,Liberty County ,2337,2020-06-09,2995.293110825845
16029,ID,Caribou County ,7155,2020-06-09,2935.0104821802934
6011,CA,Colusa County ,21547,2020-06-09,2923.840905926579
53049,WA,Pacific County ,22471,2020-06-09,2848.115348671621
6115,CA,Yuba County ,78668,2020-06-09,2809.274419077643
53075,WA,Whitman County ,50104,2020-06-09,2794.1880887753473
16011,ID,Bingham County ,46811,2020-06-09,2734.4000341800006
56015,WY,Goshen County ,13211,2020-06-09,2649.3073953523576
6007,CA,Butte County ,219186,2020-06-09,2618.7803965581743
6089,CA,Shasta County ,180080,2020-06-09,2565.5264326965794
6045,CA,Mendocino County ,86749,2020-06-09,2559.107309594347
6093,CA,Siskiyou County ,43539,2020-06-09,2503.5026068582188
41063,OR,Wallowa County ,7208,2020-06-09,2497.2253052164265
30029,MT,Flathead County ,103806,2020-06-09,2495.0388224187427
30053,MT,Lincoln County ,19980,2020-06-09,2452.4524524524527
53009,WA,Clallam County ,77331,2020-06-09,2444.0392598052526
30073,MT,Pondera County ,5911,2020-06-09,2368.4655726611404
30063,MT,Missoula County ,119600,2020-06-09,2341.1371237458193
6091,CA,Sierra County ,3005,2020-06-09,2329.450915141431
30023,MT,Deer Lodge County ,9140,2020-06-09,2297.592997811816
30081,MT,Ravalli County ,43806,2020-06-09,2237.1364653243845
41029,OR,Jackson County ,220944,2020-06-09,2217.7565355927295
30093,MT,Silver Bow County ,34915,2020-06-09,2205.3558642417297
41009,OR,Columbia County ,52354,2020-06-09,2158.383313595905
16043,ID,Fremont County ,13099,2020-06-09,2137.567753263608
41015,OR,Curry County ,22925,2020-06-09,2137.4045801526718
56035,WY,Sublette County ,9831,2020-06-09,2136.100091547147
16051,ID,Jefferson County ,29871,2020-06-09,2109.0689966857485
53065,WA,Stevens County ,45723,2020-06-09,1990.2456094307024
6035,CA,Lassen County ,30573,2020-06-09,1962.5159454420568
30083,MT,Richland County ,10803,2020-06-09,1943.9044709802831
30049,MT,Lewis and Clark County ,69432,2020-06-09,1857.9329415831317
41033,OR,Josephine County ,87487,2020-06-09,1840.2734120497903
41019,OR,Douglas County ,110980,2020-06-09,1811.1371418273563
41037,OR,Lake County ,7869,2020-06-09,1779.1333079171432
6005,CA,Amador County ,39752,2020-06-09,1760.9176896759911
53013,WA,Columbia County ,3985,2020-06-09,1756.5872020075283
53027,WA,Grays Harbor County ,75061,2020-06-09,1745.2471989448582
53059,WA,Skamania County ,12083,2020-06-09,1737.9789787304476
41013,OR,Crook County ,24404,2020-06-09,1721.0293394525488
30043,MT,Jefferson County ,12221,2020-06-09,1718.3536535471728
6063,CA,Plumas County ,18807,2020-06-09,1701.494124528101
6103,CA,Tehama County ,65084,2020-06-09,1644.0292545018744
41061,OR,Union County ,26835,2020-06-09,1602.3849450344699
41057,OR,Tillamook County ,27036,2020-06-09,1553.484243231247
53051,WA,Pend Oreille County ,13724,2020-06-09,1530.166132322938
30065,MT,Musselshell County ,4633,2020-06-09,1510.9000647528599
41039,OR,Lane County ,382067,2020-06-09,1463.0941693472612
30013,MT,Cascade County ,81366,2020-06-09,1462.5273455743184
16085,ID,Valley County ,11392,2020-06-09,1404.4943820224719
30047,MT,Lake County ,30458,2020-06-09,1378.9480596230876
53043,WA,Lincoln County ,10939,2020-06-09,1279.824481214005
16049,ID,Idaho County ,16667,2020-06-09,1259.97480050399
16057,ID,Latah County ,40108,2020-06-09,1221.7014062032513
6105,CA,Trinity County ,12285,2020-06-09,1139.6011396011395
6109,CA,Tuolumne County ,54478,2020-06-09,1027.9378831822019
56045,WY,Weston County ,6927,2020-06-09,1010.5384726432799
41023,OR,Grant County ,7199,2020-06-09,972.3572718433117
41025,OR,Harney County ,7393,2020-06-09,946.84160692547
16017,ID,Bonner County ,45739,2020-06-09,940.1167493823651
30095,MT,Stillwater County ,9642,2020-06-09,933.4163036714375
53019,WA,Ferry County ,7627,2020-06-09,917.7920545430707
16059,ID,Lemhi County ,8027,2020-06-09,872.0568082720818
56031,WY,Platte County ,8393,2020-06-09,834.0283569641367
6049,CA,Modoc County ,8841,2020-06-09,791.765637371338
30087,MT,Rosebud County ,8937,2020-06-09,783.2606019917198
30001,MT,Beaverhead County ,9453,2020-06-09,740.5056595789696
30027,MT,Fergus County ,11050,2020-06-09,633.4841628959275
56029,WY,Park County ,29194,2020-06-09,479.550592587518
41001,OR,Baker County ,16124,2020-06-09,434.13545026048126
30041,MT,Hill County ,16484,2020-06-09,424.65421014316917
16007,ID,Bear Lake County ,6125,2020-06-09,0.0
16015,ID,Boise County ,7831,2020-06-09,0.0
16021,ID,Boundary County ,12245,2020-06-09,0.0
16023,ID,Butte County ,2597,2020-06-09,0.0
16033,ID,Clark County ,845,2020-06-09,0.0
16035,ID,Clearwater County ,8756,2020-06-09,0.0
16061,ID,Lewis County ,3838,2020-06-09,0.0
16071,ID,Oneida County ,4531,2020-06-09,0.0
16079,ID,Shoshone County ,12882,2020-06-09,0.0
30005,MT,Blaine County ,6681,2020-06-09,0.0
30011,MT,Carter County ,1252,2020-06-09,0.0
30015,MT,Chouteau County ,5635,2020-06-09,0.0
30017,MT,Custer County ,11402,2020-06-09,0.0
30019,MT,Daniels County ,1690,2020-06-09,0.0
30021,MT,Dawson County ,8613,2020-06-09,0.0
30025,MT,Fallon County ,2846,2020-06-09,0.0
30033,MT,Garfield County ,1258,2020-06-09,0.0
30039,MT,Granite County ,3379,2020-06-09,0.0
30045,MT,Judith Basin County ,2007,2020-06-09,0.0
30055,MT,McCone County ,1664,2020-06-09,0.0
30061,MT,Mineral County ,4397,2020-06-09,0.0
30069,MT,Petroleum County ,487,2020-06-09,0.0
30071,MT,Phillips County ,3954,2020-06-09,0.0
30075,MT,Powder River County ,1682,2020-06-09,0.0
30077,MT,Powell County ,6890,2020-06-09,0.0
