countyFIPS,County Name,State,StateFIPS,2020-06-07_cases,2020-06-14_cases,2020-06-21_cases,2020-06-28_cases,2020-07-05_cases,2020-07-12_cases,2020-07-19_cases,2020-07-26_cases,2020-08-02_cases,2020-08-09_cases,2020-08-16_cases,2020-08-23_cases,2020-08-30_cases,2020-09-06_cases,2020-09-13_cases,2020-09-20_cases,2020-09-27_cases,2020-10-04_cases,2020-10-11_cases,2020-10-18_cases,2020-10-25_cases,2020-11-01_cases,2020-11-08_cases,2020-11-15_cases,2020-11-22_cases,2020-11-29_cases,2020-12-06_cases,2020-12-13_cases,2020-12-20_cases,2020-12-27_cases,2021-01-03_cases,2020-06-07_deaths,2020-06-14_deaths,2020-06-21_deaths,2020-06-28_deaths,2020-07-05_deaths,2020-07-12_deaths,2020-07-19_deaths,2020-07-26_deaths,2020-08-02_deaths,2020-08-09_deaths,2020-08-16_deaths,2020-08-23_deaths,2020-08-30_deaths,2020-09-06_deaths,2020-09-13_deaths,2020-09-20_deaths,2020-09-27_deaths,2020-10-04_deaths,2020-10-11_deaths,2020-10-18_deaths,2020-10-25_deaths,2020-11-01_deaths,2020-11-08_deaths,2020-11-15_deaths,2020-11-22_deaths,2020-11-29_deaths,2020-12-06_deaths,2020-12-13_deaths,2020-12-20_deaths,2020-12-27_deaths,2021-01-03_deaths,population
45023,Chester County ,SC,45,103,120,138,170,225,283,356,454,561,665,744,806,870,932,990,1012,1043,1069,1123,1166,1215,1265,1328,1388,1430,1564,1703,1849,1993,2180,2359,1,1,1,1,2,4,6,7,10,14,14,17,18,19,19,21,21,21,22,24,27,28,30,30,32,34,38,40,42,45,45,32244
45025,Chesterfield County ,SC,45,247,291,311,359,393,449,523,612,695,769,826,907,997,1059,1114,1183,1230,1268,1343,1423,1474,1513,1575,1631,1672,1756,1866,1986,2107,2269,2425,5,7,10,13,14,15,17,19,19,21,22,23,26,29,31,35,37,37,38,41,43,46,49,51,52,52,55,57,57,59,61,45650
45027,Clarendon County ,SC,45,306,335,359,407,446,487,574,676,778,838,902,943,972,1001,1032,1070,1101,1112,1127,1144,1157,1195,1258,1298,1304,1390,1440,1527,1621,1763,1872,40,41,41,42,43,46,47,48,49,52,57,61,62,63,65,66,66,67,68,68,68,68,69,69,69,70,70,72,74,74,76,33745
45029,Colleton County ,SC,45,142,198,244,306,377,472,567,663,762,814,850,865,889,921,956,983,1031,1074,1134,1193,1236,1292,1352,1407,1431,1480,1543,1634,1752,1849,2041,14,16,20,21,22,22,28,29,31,34,36,36,39,39,40,42,42,42,42,44,48,48,48,49,49,49,51,51,53,54,56,37677
45031,Darlington County ,SC,45,328,350,376,427,492,563,693,866,1088,1295,1445,1555,1631,1736,1822,1955,2056,2116,2238,2339,2449,2556,2685,2783,2865,2991,3242,3603,4016,4381,4814,12,13,13,14,15,17,20,28,32,35,38,44,46,46,47,51,53,59,61,63,67,67,67,68,70,71,77,82,84,87,98,66618
45033,Dillon County ,SC,45,188,201,226,289,336,384,436,498,563,642,679,711,757,816,888,959,1039,1119,1191,1255,1288,1336,1397,1439,1465,1542,1632,1856,2067,2290,2526,3,4,5,8,10,14,18,21,23,24,26,28,28,28,28,33,37,40,44,46,48,48,48,50,51,52,53,54,54,58,61,30479
45035,Dorchester County ,SC,45,206,265,387,594,1074,1527,2079,2444,2770,3113,3271,3440,3618,3712,3922,4035,4173,4264,4413,4596,4756,4918,5079,5314,5426,5821,6269,6775,7339,7958,8665,3,3,3,3,5,8,13,29,37,47,58,68,76,83,87,87,90,90,91,94,100,102,105,107,109,109,115,118,121,125,128,162809
45037,Edgefield County ,SC,45,55,60,69,73,98,124,166,225,279,330,366,460,494,506,519,549,814,828,842,874,905,939,1002,1067,1095,1172,1257,1337,1453,1516,1681,2,2,2,2,3,4,4,5,5,7,7,8,13,14,16,17,18,19,19,21,21,22,22,22,22,22,24,25,26,26,26,27260
45039,Fairfield County ,SC,45,206,227,257,280,312,368,424,473,530,567,585,615,641,684,715,740,765,786,818,838,863,875,911,972,990,1042,1090,1163,1255,1333,1389,17,20,20,21,22,22,23,23,23,23,24,26,28,29,32,34,35,37,37,37,38,40,40,40,42,45,46,47,50,52,53,22347
45041,Florence County ,SC,45,717,814,921,1134,1384,1621,2004,2475,3029,3436,3753,4014,4226,4483,4645,4795,4931,5032,5184,5357,5529,5720,5901,6153,6311,6713,7182,8002,8863,10038,11116,40,43,47,49,56,58,64,83,98,115,130,142,150,166,171,182,190,194,198,199,200,203,205,207,210,214,222,224,236,249,268,138293
45043,Georgetown County ,SC,45,85,164,258,435,658,791,966,1100,1286,1454,1535,1662,1725,1786,1818,1858,1893,1920,2004,2164,2300,2403,2507,2606,2655,2762,2899,3142,3451,3752,4030,3,3,3,3,5,7,11,15,18,19,25,35,37,37,43,44,44,44,44,47,53,56,58,61,64,67,68,70,71,78,89,62680
45045,Greenville County ,SC,45,2060,2920,3670,4733,5855,7137,8396,9343,10188,10916,11252,11574,12089,12589,13231,13751,14356,14958,15605,16384,17206,18207,19243,20759,21590,23785,25990,28956,32207,35719,39777,59,69,73,80,86,104,131,153,180,208,227,243,256,267,281,289,299,313,326,331,342,353,368,376,380,402,425,443,464,485,522,523542
45047,Greenwood County ,SC,45,172,304,371,457,560,798,988,1127,1255,1390,1544,1649,1830,1949,2055,2144,2213,2316,2393,2452,2516,2604,2675,2791,2874,3060,3278,3503,3820,4100,4404,3,5,5,6,7,7,10,11,12,18,20,30,47,56,65,71,72,73,73,74,75,76,78,78,78,84,86,87,92,92,98,70811
45049,Hampton County ,SC,45,41,50,54,65,86,106,172,263,363,432,473,508,542,560,580,606,645,694,718,740,758,772,797,819,833,857,884,941,1000,1053,1136,1,1,1,2,2,3,3,6,6,9,13,17,22,25,25,25,26,27,29,30,31,31,32,32,32,33,35,35,35,36,36,19222
45051,Horry County ,SC,45,618,1133,1931,2985,4480,5791,6717,7450,8091,8594,8865,9096,9358,9582,9848,10098,10353,10622,11274,11827,12302,12640,13032,13625,13973,14803,15790,16925,18022,19454,21161,31,34,39,44,54,73,84,103,128,153,169,177,182,188,192,195,196,202,205,209,223,233,243,246,254,268,276,284,295,309,334,354081
45053,Jasper County ,SC,45,47,54,76,121,178,265,335,417,504,594,632,663,687,707,736,775,814,826,859,877,915,943,970,995,1004,1067,1098,1159,1217,1302,1428,2,3,3,3,3,3,3,6,12,15,18,18,18,18,19,19,20,22,23,23,23,23,23,23,23,23,23,24,24,25,25,30073
45055,Kershaw County ,SC,45,379,444,531,627,760,851,983,1127,1253,1394,1455,1515,1600,1702,1762,1855,1985,2098,2194,2338,2432,2535,2636,2738,2797,2953,3107,3297,3531,3762,4050,14,15,15,15,16,17,19,21,23,25,27,29,29,32,36,36,37,38,40,42,45,49,53,58,58,65,69,71,72,73,79,66551
45057,Lancaster County ,SC,45,201,246,322,411,543,642,745,901,1041,1209,1375,1537,1639,1767,1904,2039,2167,2242,2330,2436,2524,2658,2806,3036,3177,3498,3721,4127,4576,5025,5481,6,6,10,11,13,13,15,17,18,25,27,31,39,42,44,46,52,53,56,56,61,62,62,63,64,64,70,73,78,81,87,98012
45059,Laurens County ,SC,45,88,140,237,406,589,755,919,1105,1218,1330,1377,1420,1483,1534,1559,1608,1676,1730,1774,1844,1886,1973,2073,2211,2291,2489,2676,2889,3134,3469,3756,4,4,4,5,9,14,15,27,32,46,49,53,54,54,54,54,56,57,58,58,61,62,63,67,67,67,69,72,73,78,85,67493
45061,Lee County ,SC,45,229,236,254,283,308,345,379,435,522,559,586,607,648,674,684,697,717,720,739,760,781,795,825,838,850,875,907,977,1065,1161,1229,17,19,20,22,22,23,24,25,27,29,30,30,31,32,32,34,34,35,35,35,36,36,36,36,36,37,40,40,41,41,42,16828
45063,Lexington County ,SC,45,836,1155,1491,1889,2379,2919,3576,4159,4592,4955,5216,5470,5736,6088,6391,6737,7278,7742,8078,8444,8796,9265,9756,10375,10650,11357,12199,13239,14585,15961,17480,37,39,42,48,56,60,70,85,102,110,120,131,136,145,151,154,158,171,181,193,203,214,215,217,224,228,236,245,253,263,280,298750
45065,McCormick County ,SC,45,10,11,11,12,21,49,78,94,105,118,140,151,159,175,187,201,234,246,250,259,268,283,295,305,312,337,356,382,424,456,481,1,1,1,1,2,2,2,2,2,2,2,4,5,5,5,6,6,7,7,7,7,7,7,7,7,7,8,9,9,9,9,9463
45067,Marion County ,SC,45,83,103,146,191,275,321,386,453,522,554,586,641,687,741,768,822,881,927,996,1056,1115,1170,1221,1256,1274,1322,1389,1520,1677,1893,2050,5,5,5,7,8,9,11,12,12,13,14,17,17,17,19,22,24,28,31,36,40,44,45,46,46,49,49,52,54,61,64,30657
45069,Marlboro County ,SC,45,206,236,267,298,316,334,358,391,436,497,552,641,705,799,845,895,931,969,1009,1060,1122,1159,1216,1262,1299,1419,1535,1656,1749,1840,1982,3,3,3,4,4,4,4,4,4,4,5,5,5,5,6,11,11,11,12,12,12,14,15,15,16,18,20,22,23,27,28,26118
45071,Newberry County ,SC,45,79,99,132,221,298,419,537,660,772,845,892,920,966,1022,1072,1173,1249,1390,1484,1542,1608,1703,1793,1923,2004,2107,2236,2403,2585,2740,2962,1,2,3,4,5,5,5,6,7,10,12,13,15,16,16,22,27,29,31,36,45,54,58,61,62,64,68,69,70,71,73,38440
45073,Oconee County ,SC,45,58,81,136,244,330,443,561,647,746,827,877,946,1062,1174,1271,1336,1419,1943,2139,2298,2428,2547,2655,2809,2925,3348,3722,4137,4580,5047,5492,0,0,1,1,1,1,2,3,7,9,13,16,19,20,24,26,26,28,29,31,33,34,34,36,37,40,44,49,57,60,63,79546
45075,Orangeburg County ,SC,45,255,359,506,670,916,1173,1564,1892,2188,2420,2578,2742,2819,2894,2981,3036,3115,3151,3197,3269,3326,3397,3476,3560,3613,3801,4008,4313,4592,4896,5326,4,6,8,10,16,21,34,47,56,64,77,93,100,107,120,121,126,126,128,129,130,131,131,132,132,133,138,140,144,146,154,86175
45077,Pickens County ,SC,45,197,296,499,774,976,1178,1400,1560,1722,1850,1929,2033,2180,2407,2596,2743,2937,3334,3602,3897,4291,4670,4986,5380,5577,6433,7216,8055,8955,9885,10965,4,4,4,4,5,7,14,16,22,27,29,31,35,36,39,42,45,47,51,54,60,67,70,73,76,84,96,111,129,138,155,126884
45079,Richland County ,SC,45,1748,2215,2663,3237,4067,4799,5955,6893,7827,8774,9365,9945,11011,12243,13638,14434,15250,15719,16128,16626,17064,17654,18213,18901,19315,20347,21507,22874,24246,25583,27127,68,72,79,81,87,98,108,125,138,152,168,185,196,203,217,225,240,249,255,262,266,274,279,284,291,300,306,314,319,330,343,415759
45081,Saluda County ,SC,45,152,164,183,203,235,281,342,375,414,458,485,512,558,608,660,669,688,691,705,712,715,735,754,764,772,802,828,868,917,969,1028,1,1,1,1,1,2,3,5,7,8,10,11,13,15,20,20,21,22,22,22,22,24,25,25,25,26,27,27,27,27,28,20473
45083,Spartanburg County ,SC,45,782,959,1200,1470,1891,2459,3038,3429,3738,4080,4389,4702,4994,5579,5977,6354,6917,7215,7623,8183,8795,9414,9976,10745,11158,12414,13790,15515,17277,19121,20769,30,36,39,44,51,57,62,74,84,102,114,127,149,172,181,189,198,205,210,211,220,238,247,251,262,275,299,323,345,371,405,319785
45085,Sumter County ,SC,45,462,626,791,1001,1193,1419,1705,2066,2309,2517,2632,2723,2830,2911,3008,3122,3215,3269,3320,3406,3510,3619,3730,3874,3979,4179,4412,4837,5063,5382,5695,19,19,21,22,25,29,33,38,43,51,56,59,64,69,74,77,77,78,83,84,88,89,92,94,97,100,103,107,111,115,122,106721
45087,Union County ,SC,45,41,46,58,73,102,154,198,270,334,362,400,435,455,486,507,534,565,617,655,693,738,796,844,921,964,1057,1184,1294,1405,1515,1618,0,0,0,0,0,0,0,1,2,4,4,5,5,9,10,11,12,13,15,15,16,18,23,24,25,26,32,34,36,39,43,27316
45089,Williamsburg County ,SC,45,256,286,333,383,435,487,626,760,914,1016,1086,1144,1192,1238,1274,1303,1333,1342,1359,1392,1438,1467,1519,1561,1582,1636,1724,1834,1940,2120,2273,14,15,15,15,15,15,18,18,27,31,31,35,36,39,39,42,44,45,46,46,50,50,50,50,50,51,52,54,56,60,63,30368
45091,York County ,SC,45,465,635,813,1094,1481,1881,2384,2805,3154,3568,3774,3993,4228,4503,4808,5103,5371,5631,5906,6217,6569,7000,7487,8171,8629,9670,10840,12097,13294,14613,16149,10,10,11,12,12,12,14,24,27,29,32,39,47,54,60,66,75,84,87,96,102,107,112,121,123,135,148,156,165,178,186,280979
